,1st Term Funding,2nd Term Funding,3rd Term Funding,4th Term Funding,Start age,College,Current Age,Degree,Gender,Grad Funding Indicator,ID,Citizenship,Major ID,Major,Net Cost After Any Funding,Program,Prep Level,Total Charges,Total Funding Amount,Y,PC1,PC2,PC3,Term 1 GPA,Term 2 GPA,Term 3 GPA,Term 4 GPA,Term 5 GPA,Term 6 GPA,Term 7 GPA,Term 8 GPA,Gap,Slope,Valid term,Average,Academic Period (Years)
1216,4435,4435,4685,3510,24,GD Management,32,Doctor of Philosophy,Male,1,1216,Hispanic or Latino,B99,Management PHD,4285.98,Management PhD,0,25892.98,21607,1,0.08654124,-1.897044163,8.517991006,0,0,0,0,0,0,0,0,0,0,0,0,3
1217,5688,5688,7645,6255,26,GD Watson,34,Doctor of Philosophy,Male,1,1217,Asia,R96,Electrical Engineering,12899.39,Electrical Engineering PhD,0,38940.39,26041,1,-1.840286913,1.062677215,0.068957915,0,0,0,0,0,0,0,0,0,0,0,0,3
1218,7580,7580,8340,6255,26,GD Harpur,34,Doctor of Philosophy,Female,1,1218,Asia,C52,Sociology,22064.67,Harpur Doctor of Philosophy,Masters Prepared,66514.67,44450,1,-2.392890802,0.805094704,-0.405314141,4,3.9,3.9,0,0,0,0,0,0,-0.05,3,3.93,6.4
1219,6885,6885,7569,7569,24,GD Watson,32,Doctor of Philosophy,Male,1,1219,India,R98,Mechanical Engineering,16679.99,Mechanical Engineering PhD,0,48362.99,31683,1,-2.272956534,1.314689124,-0.048510884,3,3.9,4,3.67,4,4,0,0,1,0.14,6,3.76,6.4
1220,6885,841,841,925,22,GD Harpur,30,Doctor of Philosophy,Female,1,1220,China,C29,History,9921.41,Harpur Doctor of Philosophy,Masters Prepared,20338.41,10417,1,-2.565978372,0.968232182,-0.415987173,3.32,3.8,3.7,3.81,3.82,4,0,0,0,0.1,6,3.74,5.8
1221,7580,7580,6255,6255,22,GD Harpur,30,Doctor of Philosophy,Male,1,1221,China,C34,Mathematics,15181.72,Harpur Doctor of Philosophy,Bachelors Prepared,58303.72,43122,1,-2.57219747,1.858551807,0.07792807,4,4,4,3.85,4,4,0,0,0,0,6,3.98,4.4
1222,0,3699,3699,3888,27,GD Harpur,34,Doctor of Philosophy,Female,1,1222,Unknown,C01,Anthropology,118959.55,Harpur Doctor of Philosophy,Masters Prepared,135501.55,16542,1,-2.592638965,1.786362114,0.023215724,4,4,4,4,4,4,0,0,0,0,6,4,6.4
1223,5688,5688,6255,6255,30,GD Watson,38,Doctor of Philosophy,Male,1,1223,Asian,R96,Electrical Engineering,13946.67,Electrical Engineering PhD,0,41044.67,27098,1,-2.715023018,1.11197861,-0.424330077,3.7,3.85,4,4,0,0,0,0,0,0.1,4,3.89,4
1224,0,0,3888,1728,29,GD Harpur,35,Doctor of Philosophy,Female,1,1224,White,C23,English,59759.01,Harpur Doctor of Philosophy,Masters Prepared,66281.01,6522,1,-2.898990825,2.199498607,0.071371606,4,4,4,4,0,0,0,0,0,0,4,4,4
1225,7580,7580,3510,3510,21,GD Harpur,29,Doctor of Philosophy,Male,1,1225,White,C34,Mathematics,9087.35,Harpur Doctor of Philosophy,Bachelors Prepared,46894.35,37807,1,0.109596519,-0.649404936,0.267385606,4,4,4,4,3.69,4,4,4,0,0,8,3.96,5.8
1226,8340,8340,6885,765,29,GD Harpur,36,Doctor of Philosophy,Male,1,1226,Asia,C15,Chemistry,9957.54,Harpur Doctor of Philosophy,Masters Prepared,37819.54,27862,1,-2.770330287,1.16017122,-0.432464265,3.7,3.14,3.87,0,0,0,0,0,0,0.08,3,3.57,3.8
1227,7580,7580,3510,3510,30,GD Harpur,38,Doctor of Philosophy,Male,1,1227,White,C01,Anthropology,33445.13,Harpur Doctor of Philosophy,Masters Prepared,64793.13,31348,1,-2.429018332,1.660854144,0.052226788,4,4,4,4,4,4,0,0,0,0,6,4,4.8
1228,0,0,0,0,42,GD Harpur,50,Doctor of Philosophy,Male,0,1228,Unknown,C23,English,32172.7,Harpur Doctor of Philosophy,Masters Prepared,32172.7,0,1,0.107937356,-0.699430448,0.238429502,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,7580,7580,6255,695,22,GD Harpur,30,Doctor of Philosophy,Female,1,1229,China,C15,Chemistry,8528.88,Harpur Doctor of Philosophy,Bachelors Prepared,33850.88,25322,1,-2.514168831,1.790079713,0.073649755,4,4,3.87,0,0,0,0,0,0,-0.07,3,3.96,3.4
1230,5688,6320,6255,6255,28,GD Grad School,36,Doctor of Philosophy,Male,1,1230,Asia,H22,Material Sci and Eng-Engineerg,12651.02,Graduate School PhD,0,44081.02,31430,1,-1.965500336,0.393910713,-0.379978403,3.2,3.49,3.85,3.3,0,0,0,0,0,0.07,4,3.46,5.4
1231,6885,6885,7569,841,22,GD Watson,30,Doctor of Philosophy,Male,1,1231,China,R91,Biomedical Engineering,11069.54,Bioengineering PhD,0,35099.54,24030,1,-2.427451564,1.585193826,0.01124834,3.93,4,3.85,4,0,0,0,0,0,0.01,4,3.94,5.4
1232,7580,7580,6255,695,23,GD Grad School,31,Doctor of Philosophy,Female,1,1232,China,H21,Materials Science and Engineer,8097.14,Graduate School PhD,0,33419.14,25322,1,-2.65949155,1.055935634,-0.423653945,4,4,0,0,0,0,0,0,0,0,2,4,3.4
1233,7580,7580,8340,8340,26,GD Harpur,34,Doctor of Philosophy,Male,1,1233,North America,C22,Economics,14193.19,Harpur Doctor of Philosophy,Masters Prepared,63335.19,49142,1,-2.677809827,1.077714853,-0.422336251,3.43,3.67,3.67,3.9,3.69,4,0,0,0,0.09,6,3.73,5
1234,6255,6255,6885,6885,31,GD Watson,38,Doctor of Philosophy,Male,1,1234,Asia,R96,Electrical Engineering,15672.28,Electrical Engineering PhD,0,46409.28,30737,1,0.506351448,3.775767815,-0.121386619,4,4,4,4,0,0,0,0,0,0,4,4,4.4
1235,7580,7580,6255,6255,26,GD Harpur,34,Doctor of Philosophy,Male,1,1235,Africa,C49,Physics,13589.48,Harpur Doctor of Philosophy,Bachelors Prepared,55821.48,42232,1,-2.270844872,1.378357957,-0.01165766,3,3.8,3.5,3.7,4,4,0,0,0,0.17,6,3.67,5.4
1236,5688,5688,6255,695,25,GD Watson,33,Doctor of Philosophy,Male,1,1236,Asia,R87,Industrial and Systems Enginee,6743.54,Industrial and Systems Eng PhD,0,26599.54,19856,1,-2.133151578,0.55478902,-0.38931822,0,0,0,0,0,0,0,0,0,0,0,0,2.4
1237,3669,411,432,432,21,GD Watson,29,Doctor of Philosophy,Female,1,1237,White,R91,Biomedical Engineering,2276.31,Bioengineering PhD,0,8126.31,5850,1,-2.563053766,1.764702348,0.02927547,3.65,4,4,4,4,4,0,0,1,0.05,6,3.94,4.8
1238,6885,6885,7569,7569,32,GD Watson,38,Doctor of Philosophy,Male,1,1238,Asia,R91,Biomedical Engineering,12044.57,Bioengineering PhD,0,44652.57,32608,1,-2.634580454,1.931954352,0.080781062,3.77,3.85,3.2,0,0,0,0,0,0,-0.29,3,3.61,3.8
1239,6885,6885,7569,841,22,GD Watson,30,Doctor of Philosophy,Female,1,1239,China,R93,Systems Science,7761.12,Systems Science PhD,0,31791.12,24030,1,-2.354116633,1.562206595,0.041194901,3.5,3.77,4,4,4,4,0,0,1,0.09,6,3.88,4.4
1240,7580,7580,8340,8340,29,GD Harpur,37,Doctor of Philosophy,Male,1,1240,China,C43,Political Science,14499.73,Harpur Doctor of Philosophy,Bachelors Prepared,72659.73,58160,1,0.104241947,-0.810850905,0.173936359,3.8,3.67,3.9,3.9,3.9,4,0,0,0,0.05,6,3.86,4.8
1241,0,0,6255,6255,23,GD Harpur,31,Doctor of Philosophy,Female,1,1241,Asia,C33,Comparative Literature,60261.89,Harpur Doctor of Philosophy,Bachelors Prepared,88223.89,27962,1,-1.475596578,-0.067020294,-0.350070495,3.67,3.7,4,4,3.56,4,0,0,0,0.04,6,3.82,6.4
1242,0,0,0,0,25,GD Harpur,33,Doctor of Philosophy,Female,0,1242,White,C33,Comparative Literature,83160.5,Harpur Doctor of Philosophy,Masters Prepared,83160.5,0,1,-2.032883284,1.1922006,0.021472666,3.67,4,4,3.9,4,4,0,0,0,0.04,6,3.93,7.4
1243,3699,3699,3888,3888,22,GD Harpur,30,Doctor of Philosophy,Female,1,1243,White,C23,English,4186.72,Harpur Doctor of Philosophy,Masters Prepared,21172.72,16986,1,-2.605977254,1.803418686,0.022789573,3.9,3.77,4,3.7,4,3.85,4,4,0,0.02,8,3.9,5.4
1244,7580,7580,3900,3510,24,GD Harpur,32,Doctor of Philosophy,Male,1,1244,White,C45,Behavioral Neuroscience,6781.25,Harpur Doctor of Philosophy,Bachelors Prepared,39878.25,33097,1,-3.352584933,2.404824211,-0.08347068,3.5,3.65,3.86,3.77,3.57,2.85,0,0,0,-0.1,6,3.53,7
1245,0,0,0,0,23,GD Nursing,31,Doctor of Nursing Practice,Female,0,1245,Asian,D70,Family Nurse Practitioner,21478.15,Nursing DNP,0,21478.15,0,1,-2.561853775,1.798860434,0.048859385,0,0,0,0,0,0,0,0,0,0,0,0,3
1246,5688,6320,6255,6255,25,GD Watson,33,Doctor of Philosophy,Male,1,1246,China,R92,Computer Science,14482.82,Computer Science PhD,0,44062.82,29580,1,-2.590189314,0.989807097,-0.419079751,3.8,3.9,4,4,0,0,0,0,0,0.07,4,3.92,5.4
1247,5688,5688,6255,6255,26,GD Watson,34,Doctor of Philosophy,Male,1,1247,White,R93,Systems Science,10323.84,Systems Science PhD,0,37421.84,27098,1,0.103450074,-0.834726718,0.1601164,3.9,4,3.7,0,0,0,0,0,0,-0.1,3,3.87,4
1248,4435,4435,4685,4685,23,GD Harpur,31,Doctor of Philosophy,Male,1,1248,Unknown,C43,Political Science,15721.84,Harpur Doctor of Philosophy,Bachelors Prepared,44365.84,28644,1,-2.708998619,2.043158063,0.098893092,3.8,3.9,3.9,3.9,3.9,4,0,0,0,0.03,6,3.9,6.4
1249,7580,7580,8340,6255,29,GD Management,37,Doctor of Philosophy,Male,1,1249,Asia,B99,Management PHD,10047.57,Management PhD,0,49134.57,39087,1,0.08781733,-1.959860075,10.12663974,4,3.85,4,3.87,0,0,0,0,0,-0.02,4,3.93,3.4
1250,7580,7580,8340,8340,25,GD Harpur,33,Doctor of Philosophy,Male,1,1250,North America,C22,Economics,12499.93,Harpur Doctor of Philosophy,Bachelors Prepared,61641.93,49142,1,-2.358383844,0.769706765,-0.404184348,3.43,3.8,3.9,3.85,4,4,0,0,0,0.1,6,3.83,4.4
1251,6255,8340,6885,6885,38,GD Harpur,45,Doctor of Philosophy,Male,1,1251,Africa,C15,Chemistry,12771.58,Harpur Doctor of Philosophy,Masters Prepared,46518.58,33747,1,2.868782342,1.536895477,-0.048847098,3,3.6,3.7,0,0,0,0,0,0,0.35,3,3.43,4.8
1252,4435,4435,3510,3510,22,GD Harpur,30,Doctor of Philosophy,Female,1,1252,White,C15,Chemistry,4637.6,Harpur Doctor of Philosophy,Bachelors Prepared,26407.6,21770,1,-2.044791786,1.107717221,-0.028832164,2.7,3.51,3.5,3.56,3.7,0,0,0,0,0.2,5,3.39,4.4
1253,6255,6255,6885,1530,28.3,GD Watson,36,Doctor of Philosophy,Female,1,1253,Asia,R87,Industrial and Systems Enginee,12065.65,Industrial and Systems Eng PhD,0,37447.65,25382,1,-2.332651719,1.459858912,-0.002278261,4,4,4,4,0,0,0,0,0,0,4,4,5
1254,7580,7580,8340,8340,30,GD Harpur,38,Doctor of Philosophy,Male,1,1254,South America,C43,Political Science,12475.64,Harpur Doctor of Philosophy,Bachelors Prepared,63907.64,51432,1,0.079580753,-1.554411917,-0.256456652,3.8,3.8,3.77,3.9,3.9,4,0,0,0,0.04,6,3.86,4.4
1255,0,5688,3510,3510,27,GD Harpur,35,Doctor of Philosophy,Male,1,1255,White,C34,Mathematics,13366.69,Harpur Doctor of Philosophy,Masters Prepared,31048.69,17682,1,-2.775669829,1.977993314,0.023378457,3.87,4,3.76,3.73,4,0,0,0,0,0,5,3.87,5.8
1256,7580,7580,6255,6255,30,GD Harpur,38,Doctor of Philosophy,Female,1,1256,Asia,C09,Art History,24394.61,Harpur Doctor of Philosophy,Masters Prepared,67516.61,43122,1,-2.346230153,0.764588678,-0.401664556,4,4,4,3.7,0,0,0,0,0,-0.09,4,3.92,7.4
1257,7580,7580,6950,8340,29,GD Management,37,Doctor of Philosophy,Female,1,1257,Asia,B99,Management PHD,20382.64,Management PhD,0,60164.64,39782,1,-2.964466227,1.34847127,-0.442288784,4,3.86,3.8,4,0,0,0,0,0,-0.01,4,3.92,4
1258,7580,7580,6255,3510,25,GD Harpur,33,Doctor of Philosophy,Female,1,1258,Unknown,C37,Philosophy SPEL,11447.79,Harpur Doctor of Philosophy,0,48090.79,36643,1,-3.233827464,2.539346748,0.063539231,4,3.6,4,4,4,4,0,0,0,0.03,6,3.93,7.8
1259,5688,5688,6255,6255,29,GD Watson,37,Doctor of Philosophy,Female,1,1259,Asia,R87,Industrial and Systems Enginee,22336.77,Industrial and Systems Eng PhD,0,46633.77,24297,1,-2.155010004,1.223412264,-0.028982913,3.8,3.9,4,0,0,0,0,0,0,0.1,3,3.9,5.8
1260,7580,7580,4685,4685,31,GD Harpur,39,Doctor of Philosophy,Male,1,1260,White,C43,Political Science,60151.52,Harpur Doctor of Philosophy,Bachelors Prepared,93315.52,33164,1,-2.434637069,1.621593152,0.024659176,3.9,3.9,3.77,3.9,4,4,0,0,0,0.03,6,3.91,3.8
1261,7580,7580,8340,6255,24,GD Harpur,32,Doctor of Philosophy,Female,1,1261,Asia,C01,Anthropology,17595.02,Harpur Doctor of Philosophy,Masters Prepared,66586.02,48991,1,0.106956941,-0.728990977,0.221319076,4,4,4,3.85,4,4,0,0,0,0,6,3.98,6.4
1262,6885,6885,7569,7569,25,GD Harpur,33,Doctor of Philosophy,Male,1,1262,India,C34,Mathematics,19997.49,Harpur Doctor of Philosophy,Masters Prepared,50755.49,30758,1,-2.603800273,1.618029985,-0.0766726,3.1,3.57,4,4,4,4,4,0,1,0.13,7,3.81,7.4
1263,4435,4435,3510,3510,22,GD Harpur,30,Doctor of Philosophy,Male,1,1263,White,C49,Physics,3899.69,Harpur Doctor of Philosophy,Bachelors Prepared,22381.69,18482,1,-2.745895379,1.833070955,-0.039656813,4,4,4,3.8,0,0,0,0,0,-0.06,4,3.95,4.4
1264,7580,7580,6255,6255,31,GD Harpur,39,Doctor of Philosophy,Male,1,1264,Africa,C49,Physics,14597.94,Harpur Doctor of Philosophy,Masters Prepared,61419.94,46822,1,0.109294853,-0.658500484,0.26212086,3.57,4,3.7,2.63,0,0,0,0,0,-0.31,4,3.48,5.4
1265,0,0,0,0,56,GD Nursing,62,Doctor of Nursing Practice,Female,0,1265,White,D73,Family Psych Mental Health NP,11803.8,Nursing DNP,0,11803.8,0,1,0.10934513,-0.656984559,0.262998318,0,0,0,0,0,0,0,0,0,0,0,0,0.4
1266,7580,7580,6255,6255,28,GD Harpur,36,Doctor of Philosophy,Male,1,1266,Asia,C23,English,11988.16,Harpur Doctor of Philosophy,Masters Prepared,42870.16,30882,1,0.108842354,-0.672143805,0.254223741,4,3.9,4,4,0,0,0,0,0,0.01,4,3.98,3.4
1267,7580,7580,695,695,29,GD Harpur,37,Doctor of Philosophy,Male,1,1267,North America,C22,Economics,4630.72,Harpur Doctor of Philosophy,Masters Prepared,21180.72,16550,1,-2.229143356,1.518646291,0.091171074,0,0,0,0,0,0,0,0,0,0,0,0,1.4
1268,0,0,0,0,48,GD Nursing,55,Doctor of Philosophy,Female,0,1268,White,D99,Nursing,65359.45,Nursing PhD,0,65359.45,0,1,0.108993187,-0.667596032,0.256856114,0,0,0,0,0,0,0,0,0,0,0,0,2.4
1269,5688,5688,6255,6255,25,GD Harpur,33,Doctor of Philosophy,Male,1,1269,South America,C34,Mathematics,14181.82,Harpur Doctor of Philosophy,Bachelors Prepared,53519.82,39338,1,0.107107774,-0.724443204,0.223951449,4,4,4,4,4,4,0,0,0,0,6,4,4.4
1270,7580,8340,6255,6885,25.3,GD Watson,33,Doctor of Philosophy,Male,1,1270,Asian,R91,Biomedical Engineering,11625.92,Bioengineering PhD,0,44982.92,33357,1,0.106429026,-0.744908186,0.21210577,3.3,3.77,4,4,4,0,0,0,0,0.16,5,3.81,4.3
1271,7580,7580,695,695,24,GD Grad School,32,Doctor of Philosophy,Female,1,1271,China,H22,Material Sci and Eng-Engineerg,12780.79,Graduate School PhD,0,35317.79,22537,1,-2.286207515,1.532522793,0.066463257,3.72,3.75,0,0,0,0,0,0,0,0.03,2,3.73,5
1272,5688,6950,6255,765,39.3,GD Grad School,47,Doctor of Philosophy,Female,1,1272,Asia,H22,Material Sci and Eng-Engineerg,14603.17,Graduate School PhD,0,38558.17,23955,1,3.255847124,1.507135497,-0.290083865,3.85,3.7,4,0,0,0,0,0,0,0.07,3,3.85,4.6
1273,7335,0,0,0,32,GD Nursing,38,Doctor of Nursing Practice,Female,1,1273,White,D70,Family Nurse Practitioner,837,Nursing DNP,0,8172,7335,1,0.105693715,-0.767078583,0.199272951,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,0,0,0,0,26,GD Harpur,34,Doctor of Philosophy,Male,0,1274,Asia,C15,Chemistry,35011.79,Harpur Doctor of Philosophy,Masters Prepared,35011.79,0,1,-2.086783835,0.585923192,-0.344414696,3.2,3.9,0,0,0,0,0,0,0,0.7,2,3.55,4.8
1275,5688,8340,4685,411,37.3,GD Harpur,45,Doctor of Philosophy,Female,1,1275,Black or African American,C23,English,13058.27,Harpur Doctor of Philosophy,Masters Prepared,35553.27,22495,1,-2.628172807,1.710316834,-0.042201272,0,0,0,0,0,0,0,0,0,0,0,0,2.6
1276,5688,6255,6255,6885,25.3,GD Watson,33,Doctor of Philosophy,Female,1,1276,Asia,R98,Mechanical Engineering,18331.76,Mechanical Engineering PhD,0,52906.76,34575,1,0.10914402,-0.663048258,0.259488487,4,4,4,3.85,3.9,0,0,0,0,-0.03,5,3.95,5
1277,3699,411,432,432,22,GD Watson,30,Doctor of Philosophy,Female,1,1277,Unknown,R91,Biomedical Engineering,1782.31,Bioengineering PhD,0,8115.31,6333,1,0.106278193,-0.749455959,0.209473397,3.5,4,4,3.57,3.7,4,0,0,1,0.03,6,3.79,5
1278,4435,4435,3510,3510,23,GD Harpur,31,Doctor of Philosophy,Male,1,1278,White,C49,Physics,9563.4,Harpur Doctor of Philosophy,Bachelors Prepared,36433.4,26870,1,-2.933520184,2.01836274,-0.047818103,4,4,4,4,4,4,0,0,0,0,6,4,6.4
1279,8340,8340,9175,9175,31,GD Education,38,Doctor of Education,Female,1,1279,Europe,E99,Educational Theory and Practic,21622.02,Education EDD,0,62034.02,40412,1,3.356435751,1.977393499,-0.064773987,3.8,4,4,3.8,0,0,0,0,0,0,4,3.9,6.4
1280,4685,4685,4935,4935,31,GD Education,38,Doctor of Education,Female,1,1280,Unknown,E99,Educational Theory and Practic,26877.44,Education EDD,0,46117.44,19240,1,3.528663379,2.259376242,0.005056204,3.67,3.47,4,3.47,0,0,0,0,0,-0.01,4,3.65,5
1281,3699,3699,3888,3888,23,GD Harpur,31,Doctor of Philosophy,Female,1,1281,Unknown,C13,Biological Sciences,5471.02,Harpur Doctor of Philosophy,Masters Prepared,22457.02,16986,1,0.104468197,-0.804029245,0.177884919,3.38,3.27,3,4,3.85,4,4,4,0,0.13,8,3.69,5.8
1282,0,6255,0,0,42.3,GD Harpur,50,Doctor of Philosophy,Female,1,1282,Asian,C60,Translation Studies,45661.44,Harpur Doctor of Philosophy,Masters Prepared,51916.44,6255,1,-2.791381651,2.001934091,0.026536044,0,0,0,0,0,0,0,0,0,0,0,0,1
1283,8340,8340,9175,9175,23,GD Harpur,30,Doctor of Philosophy,Female,1,1283,Black or African American,C22,Economics,7805.58,Harpur Doctor of Philosophy,0,54473.58,46668,1,3.308280645,2.041951587,0.002645948,3.67,4,3.8,3.9,3.56,0,0,0,0,-0.03,5,3.78,6.8
1284,8340,8340,6885,6885,25.3,GD Harpur,33,Doctor of Philosophy,Female,1,1284,Africa,C49,Physics,12063.38,Harpur Doctor of Philosophy,Bachelors Prepared,48820.38,36757,1,3.212563059,1.963275276,0.008817741,4,3.9,3.85,3.65,0,0,0,0,0,-0.11,4,3.85,5.6
1285,6255,6255,6885,6885,33,GD Watson,40,Doctor of Philosophy,Male,1,1285,Asia,R96,Electrical Engineering,14436.63,Electrical Engineering PhD,0,44248.63,29812,1,3.190633478,1.928362597,0.000993486,4,4,4,4,0,0,0,0,0,0,4,4,4.4
1286,4685,4685,3699,3699,24,GD Harpur,31,Doctor of Philosophy,Female,1,1286,White,C13,Biological Sciences,6641.01,Harpur Doctor of Philosophy,Bachelors Prepared,26538.01,19897,1,-2.572223417,1.784547699,0.033279308,3.88,3.89,4,4,0,0,0,0,0,0.05,4,3.94,4.8
1287,7580,8340,6255,765,23.3,GD Watson,31,Doctor of Philosophy,Male,1,1287,Europe,R92,Computer Science,12524.79,Computer Science PhD,0,41611.79,29087,1,2.684309006,1.3943171,-0.027878891,3.94,3.85,0,0,0,0,0,0,0,-0.09,2,3.9,5.3
1288,8340,8340,4935,4935,24,GD Harpur,31,Doctor of Philosophy,Male,1,1288,Black or African American,C52,Sociology,70211.08,Harpur Doctor of Philosophy,Bachelors Prepared,100343.08,30132,1,-2.688417472,1.79244501,-0.030231776,3.8,3.8,3.9,4,0,0,0,0,0,0.07,4,3.88,5.8
1289,4685,4685,3699,4110,24,GD Harpur,31,Doctor of Philosophy,Female,1,1289,Black or African American,C47,Clinical Psychology,8211.5,Harpur Doctor of Philosophy,Masters Prepared,40082.5,31871,1,0.508271194,4.463831288,-0.081075591,3.91,3.38,4,3.54,4,3.6,4,0,1,0.03,7,3.78,5.8
1290,8340,4685,3699,4110,29,GD Harpur,36,Doctor of Philosophy,Female,1,1290,White,C47,Clinical Psychology,8940.7,Harpur Doctor of Philosophy,Bachelors Prepared,42986.7,34046,1,-2.889438461,2.153990971,0.052901964,3.8,3.95,3.44,3.79,4,4,3.56,0,1,0,7,3.79,5.8
1291,6255,6255,3699,3699,29,GD Harpur,36,Doctor of Philosophy,Female,1,1291,White,C23,English,3945.59,Harpur Doctor of Philosophy,Masters Prepared,24717.59,20772,1,3.383225958,2.149054019,0.022013851,0,0,0,0,0,0,0,0,0,0,0,0,3
1292,0,0,0,0,24.3,GD Nursing,32,Doctor of Nursing Practice,Female,0,1292,White,D70,Family Nurse Practitioner,22638.5,Nursing DNP,0,22638.5,0,1,0.10439278,-0.806303132,0.176568733,0,0,0,0,0,0,0,0,0,0,0,0,3
1293,0,0,0,0,37,GD Harpur,44,Doctor of Philosophy,Male,0,1293,Unknown,C60,Translation Studies,30533.25,Harpur Doctor of Philosophy,Masters Prepared,30533.25,0,1,3.238241072,1.983183694,0.001542716,4,4,4,0,0,0,0,0,0,0,3,4,3.4
1294,6255,6255,6885,6885,29,GD Watson,36,Doctor of Philosophy,Male,1,1294,Africa,R87,Industrial and Systems Enginee,9678.42,Industrial and Systems Eng PhD,0,39490.42,29812,1,-2.27920826,1.465783149,0.031638084,3.67,3.9,4,4,0,0,0,0,0,0.11,4,3.89,3.4
1295,8340,8340,9175,9175,27,GD Harpur,34,Doctor of Philosophy,Male,1,1295,Asia,C43,Political Science,13827.54,Harpur Doctor of Philosophy,Masters Prepared,70221.54,56394,1,3.249841639,1.981766542,-0.002401398,4,3.9,4,3.9,4,4,0,0,0,0.01,6,3.97,4.8
1296,8340,8340,6885,6885,24,GD Harpur,31,Doctor of Philosophy,Male,1,1296,Africa,C15,Chemistry,12636.74,Harpur Doctor of Philosophy,Bachelors Prepared,48468.74,35832,1,3.192503938,1.945538315,0.010176346,3.06,3.5,3.65,0,0,0,0,0,0,0.29,3,3.4,4.8
1297,8340,8340,9175,9175,26,GD Harpur,33,Doctor of Philosophy,Male,1,1297,China,C22,Economics,12096.29,Harpur Doctor of Philosophy,Masters Prepared,59236.29,47140,1,-2.519738569,1.747069148,0.046126019,4,4,3.9,4,4,0,0,0,0,0,5,3.98,4.4
1298,4685,4685,4935,4935,27,GD Harpur,34,Doctor of Philosophy,Male,1,1298,Black or African American,C43,Political Science,12620.33,Harpur Doctor of Philosophy,Masters Prepared,43651.33,31031,1,-2.795957361,2.028118858,0.038863905,4,4,4,4,4,3.7,0,0,0,-0.04,6,3.95,5.4
1299,6255,6255,3699,3699,38,GD Harpur,45,Doctor of Philosophy,Male,1,1299,White,C23,English,88821.83,Harpur Doctor of Philosophy,Masters Prepared,108729.83,19908,1,-2.725984302,2.07111896,0.101775188,4,4,4,4,0,0,0,0,0,0,4,4,3.8
1300,6255,6255,3699,3699,24,GD Harpur,31,Doctor of Philosophy,Female,1,1300,White,C23,English,3783.71,Harpur Doctor of Philosophy,Masters Prepared,25461.71,21678,1,-2.925944164,2.259264489,0.087381514,4,4,4,4,0,0,0,0,0,0,4,4,3.4
1301,8340,8340,3699,3699,24,GD Harpur,31,Doctor of Philosophy,Female,1,1301,White,C45,Behavioral Neuroscience,90094.32,Harpur Doctor of Philosophy,Bachelors Prepared,124213.32,34119,1,3.395038742,2.143259607,0.011478915,3.8,3.9,3.3,3.75,3.7,4,0,0,0,0.02,6,3.74,5
1302,4685,4685,3699,4110,26,GD Harpur,33,Doctor of Philosophy,Male,1,1302,White,C47,Clinical Psychology,8325.34,Harpur Doctor of Philosophy,Bachelors Prepared,37810.34,29485,1,3.614703663,2.368456946,0.018957388,3.83,3.91,3.91,3.54,4,3.76,3.87,0,1,0,7,3.83,4.8
1303,8340,0,6885,6885,25,GD Grad School,32,Doctor of Philosophy,Male,1,1303,China,R98,Mechanical Engineering,25766.3,Mechanical Engineering PhD,0,56071.3,30305,1,-2.957367057,2.215062013,0.047627401,3.57,3.75,2.8,3.7,0,0,0,0,0,-0.06,4,3.45,6.4
1304,8340,0,6885,6885,25,GD Watson,32,Doctor of Philosophy,Male,1,1304,China,R98,Mechanical Engineering,25766.3,Mechanical Engineering PhD,0,56071.3,30305,1,-2.957367057,2.215062013,0.047627401,3.57,3.75,2.8,3.7,0,0,0,0,0,-0.06,4,3.45,6.4
1305,8340,8340,6885,6885,22,GD Harpur,29,Doctor of Philosophy,Female,1,1305,China,C13,Biological Sciences,19205.64,Harpur Doctor of Philosophy,Bachelors Prepared,74043.64,54838,1,-2.471637859,1.657034091,0.025560964,4,3.77,4,4,4,3.85,3.69,0,0,-0.03,7,3.9,5.4
1306,6255,6255,6885,6885,28,GD Grad School,35,Doctor of Philosophy,Female,1,1306,China,H22,Material Sci and Eng-Engineerg,11304.23,Graduate School PhD,0,42041.23,30737,1,3.118191755,1.895775338,0.020889539,3.47,3.46,3.3,4,0,0,0,0,0,0.14,4,3.56,4
1307,8340,8340,6885,6885,22,GD Watson,29,Doctor of Philosophy,Male,1,1307,China,R98,Mechanical Engineering,15249.23,Mechanical Engineering PhD,0,50156.23,34907,1,-2.676829572,1.93727963,0.059221101,4,4,4,3.7,0,0,0,0,0,-0.09,4,3.92,5
1308,6255,6255,6885,6885,29,GD Watson,36,Doctor of Philosophy,Male,1,1308,Asia,R98,Mechanical Engineering,20088.48,Mechanical Engineering PhD,0,60450.48,40362,1,-2.225040665,1.47094962,0.068418078,3.8,3.57,3.5,4,3.65,0,0,0,0,0.01,5,3.7,6.8
1309,6255,6255,6885,6885,37,GD Watson,44,Doctor of Philosophy,Female,1,1309,Asia,R96,Electrical Engineering,9809.13,Electrical Engineering PhD,0,39621.13,29812,1,-2.862705032,1.921424401,-0.060488723,4,4,4,0,0,0,0,0,0,0,3,4,3.4
